Timestamp,% processor time,% privileged time,processor queue length,pages_sec,committed bytes,avg_ disk queue length,% free space,bytes total_sec
6/20/2025 21:44,0.333319318,0.57833912,0,0.991106406,10308845568,0.007383462,35.04546879,1528.286078
6/20/2025 21:45,97.49613804,51.23291332,20,9695.693467,10922168320,5.731828816,35.04546879,60530.7872
6/20/2025 21:45,66.30860279,24.64284873,0,8240.801144,11583688704,2.379965029,35.04546879,241230.4552
6/20/2025 21:45,3.374071899,1.536794046,0,57.11014963,11561373696,0.010544423,35.04546879,9318.800967
6/20/2025 21:45,32.17361614,9.082167502,0,3174.93454,11794395136,0.144073864,35.04546879,625994.3932
6/20/2025 21:45,14.33779072,5.414315554,0,168.4224542,12194099200,0.031081018,35.04546879,13931.50913
6/20/2025 21:45,2.003825771,1.531190222,0,0,12247322624,0.005052977,35.04546879,32092.96212
6/20/2025 21:45,56.57563451,29.59006263,1,10065.07403,12301766656,1.098040392,35.04546879,1996882.14
6/20/2025 21:45,5.483390203,2.295950155,0,1.987516212,12281761792,0.005556812,35.04546879,362.7217087
6/20/2025 21:45,14.07867898,2.148025527,0,465.0591257,12148334592,0.029039332,35.04546879,41115.63675
6/20/2025 21:45,21.69925736,11.52056101,2,622.6565778,12121300992,0.031044942,35.04546879,1662.422876
6/20/2025 21:44,9.920654787,5.389362534,0,4.936687964,12020760576,0.011093686,35.04546879,12906.47701
6/20/2025 21:45,8.950346298,5.424234393,0,43.65654956,11768217600,0.012024517,35.04546879,302.619264
6/20/2025 21:45,3.395235532,1.518346042,0,0,11717750784,0.007772863,35.04546879,17774.68194
6/20/2025 21:45,51.31581212,16.22806263,0,4376.268044,12104167424,0.166411568,35.04546879,5248.751863
6/20/2025 21:45,13.47334814,7.098636187,0,74.83295021,11719602176,0.011779031,35.04546879,0
6/20/2025 21:45,5.949119739,2.908782434,0,525.925283,11714764800,0.007959417,35.04546879,0
6/20/2025 21:45,6.556335904,4.212619299,0,0,11726098432,0,35.04546879,741.3030504
6/20/2025 21:45,8.513306486,4.087701058,0,0,11668287488,0.008253717,35.04546879,180.4424149
6/20/2025 21:45,1.525410777,0.769332728,0,74.88432097,11631435776,0.018048226,35.04546879,424.6729255
6/20/2025 21:45,1.243337556,0.385011309,0,0,11503546368,0.006149122,35.04546879,2262.411308
6/20/2025 21:45,5.537660941,2.915506933,0,4.98688897,11518263296,0.004345063,35.04546879,544.5682755
6/20/2025 21:44,3.156307319,1.549499083,0,0,11504832512,0.001645196,35.04546879,9885.643253
6/20/2025 21:45,10.71069795,5.952622759,0,13.95824252,11480768512,0.003298148,35.04546879,1204.396926
6/20/2025 21:45,19.2373383,7.943863283,0,329.2745413,12154888192,0.019880576,35.04546879,4270.739947
6/20/2025 21:45,26.28918692,10.61281658,0,0.98760438,12268429312,0.010567479,35.04546879,6065.866101
6/20/2025 21:45,7.297132259,2.878963601,0,0,12496420864,0.004005832,35.04546879,530.6582393
6/20/2025 21:45,9.874842678,4.096595336,0,0,11605647360,0.255560187,35.04546879,15006.50745
6/20/2025 21:45,5.701381018,1.707628197,0,0.984621008,11608137728,0.004938931,35.04546879,782.773701
6/20/2025 21:45,5.656101416,3.465689124,0,16.75531873,11579121664,0.005760507,35.04546879,353.8329073
6/20/2025 21:45,9.916747676,6.133328152,0,0.981975062,11563028480,0.017929828,35.04546879,609.8065136
6/20/2025 21:45,2.418754534,1.159385993,0,0,11551887360,0,35.04546879,506.4781032
6/20/2025 21:45,8.417524959,4.370120304,0,95.52656013,11546624000,0.006075689,35.04546879,18669.04124
6/20/2025 21:44,2.282477139,2.141223221,0,0,11556184064,0.003259016,35.04546879,2882.085422
6/20/2025 21:45,11.6307217,4.600569931,0,15.71568441,11652186112,0.016210593,35.04546879,6098.667781
6/20/2025 21:45,8.146275638,4.794033136,0,0,11625926656,0.014385801,35.04546879,506.1474497
6/20/2025 21:45,20.32170112,4.458875323,0,0,11497476096,0,35.04546879,505.2705286
6/20/2025 21:45,22.80759668,6.320973183,0,0.982606296,11636248576,0.038231898,35.04546879,3945.16428
6/20/2025 21:45,16.178878,2.890376373,0,17.7719556,11812573184,0.006564042,35.04546879,213448.098
6/20/2025 21:45,10.09908024,4.077586857,0,4.973868291,11733684224,0.017437637,35.04546879,33513.92454
6/20/2025 21:45,4.287195399,2.690716356,0,0,11627515904,0.006923672,35.04546879,2651.547257
6/20/2025 21:45,15.91517344,3.092775139,0,0,11613253632,0.00188397,35.04546879,9288.777428
6/20/2025 21:45,9.069561704,3.885916166,0,7.962166175,11598630912,0.007935178,35.05857395,9030.091713
6/20/2025 21:45,9.004053227,2.46962609,0,0,11601379328,0,35.05857395,10266.68165
6/20/2025 21:44,28.47907665,11.18116483,0,0.987394722,11612577792,0.013658288,35.05857395,1024181.099
6/20/2025 21:45,10.12607443,4.050109835,0,0,11669032960,0.002612611,35.05857395,67516.54652
6/20/2025 21:45,24.53461173,5.349445071,0,35.6824547,11584364544,0.011764231,35.05857395,88560.87903
6/20/2025 21:45,10.44066448,2.840150561,0,0,11650048000,0.015908271,35.05857395,16595.34931
6/20/2025 21:45,17.854318,2.330373887,0,0,11625508864,0.00468133,35.05857395,2946.166781
6/20/2025 21:45,8.8491274,4.479639394,1,0,11592376320,0.005163434,35.05857395,2923.088066
6/20/2025 21:45,3.442567027,0.769381975,0,0,11584536576,0,35.05980256,971.2815172
6/20/2025 21:45,2.638503455,0.379572135,0,0.984276285,11557998592,0.004968292,35.05980256,3134.919967
6/20/2025 21:45,5.616290541,4.246297027,0,6.922955809,11593297920,0.00225613,35.05980256,1239.20909
6/20/2025 21:45,5.923545086,2.666129613,0,0,11389333504,0.011456663,35.05980256,965.1475585
6/20/2025 21:45,2.818880786,0.766714925,0,0,11401412608,0.005682768,35.05980256,32390.69014
6/20/2025 21:44,3.454746259,1.153922353,0,0,11359481856,0.004323849,35.05980256,2864.690299
6/20/2025 21:45,15.95741794,5.110699981,0,0,11370582016,0,35.05980256,21077.19349
6/20/2025 21:45,1.89203173,0.969453821,1,0,11359907840,0,35.05980256,740.6524535
6/20/2025 21:45,6.7775926,3.659559781,0,0,11358289920,0.005131356,35.05980256,3582.673245
6/20/2025 21:45,1.714007649,1.351676271,0,0,11341467648,0.0024657,35.05980256,729.6244224
6/20/2025 21:45,1.469167082,0.389444928,0,0,11310608384,0.008948998,35.05980256,476.2548517
6/20/2025 21:45,1.33866657,1.156192434,0,0,11308818432,0.002214454,35.05980256,1279.726609
6/20/2025 21:45,12.11737694,1.541800404,0,0.994779991,11335630848,0.003840637,35.05980256,3302.669572
6/20/2025 21:45,3.743179219,2.492703933,0,0,11354472448,0.008069141,35.05980256,2450.010699
6/20/2025 21:45,5.178345229,3.283028259,0,0,11349340160,0.003588648,35.05980256,23274.26089
6/20/2025 21:45,2.472659429,1.333384048,0,0,11346042880,0,35.05980256,711.731651
